Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:30 PM,6:29 PM,Session w. Jesse,1602889,164,59,54,72%,141,886,171,2019-01-28,1,4,14,28,12,0,0,4,28,84,48,0,0

Time,hr
2018-09-27 19:47,72
2018-09-27 19:48,71
2018-09-27 19:49,75
2018-09-27 19:50,81
2018-09-27 19:51,103
2018-09-27 19:52,89
2018-09-27 19:53,70
2018-09-27 19:54,82
2018-09-27 19:55,75
2018-09-27 19:56,85
2018-09-27 19:57,83
2018-09-27 19:58,91
2018-09-27 19:59,105
2018-09-27 20:00,109
2018-09-27 20:01,119
2018-09-27 20:02,131
2018-09-27 20:03,144
2018-09-27 20:04,148
2018-09-27 20:05,147
2018-09-27 20:06,146
2018-09-27 20:07,131
2018-09-27 20:08,144
2018-09-27 20:09,153
2018-09-27 20:10,131
2018-09-27 20:11,122
2018-09-27 20:12,131
2018-09-27 20:13,131
2018-09-27 20:14,134
2018-09-27 20:15,139
2018-09-27 20:16,138
2018-09-27 20:17,137
2018-09-27 20:18,136
2018-09-27 20:19,132
2018-09-27 20:20,131
2018-09-27 20:21,152
2018-09-27 20:22,160
2018-09-27 20:23,134
2018-09-27 20:24,150
2018-09-27 20:25,158
2018-09-27 20:26,135
2018-09-27 20:27,129
2018-09-27 20:28,149
2018-09-27 20:29,158
2018-09-27 20:30,137
2018-09-27 20:31,122
2018-09-27 20:32,112
2018-09-27 20:33,117
2018-09-27 20:34,128
2018-09-27 20:35,127
2018-09-27 20:36,126
2018-09-27 20:37,120
2018-09-27 20:38,128
2018-09-27 20:39,135
2018-09-27 20:40,132
2018-09-27 20:41,121
2018-09-27 20:42,136
2018-09-27 20:43,155
2018-09-27 20:44,153
2018-09-27 20:45,151
2018-09-27 20:46,160
2018-09-27 20:47,143
2018-09-27 20:49,115
2018-09-27 20:50,115
2018-09-27 20:51,121
2018-09-27 20:52,146
2018-09-27 20:53,138
2018-09-27 20:54,146
2018-09-27 20:55,148
2018-09-27 20:56,144
2018-09-27 20:57,121
2018-09-27 20:58,106
2018-09-27 20:59,125
2018-09-27 21:00,145
2018-09-27 21:01,125
2018-09-27 21:02,118
2018-09-27 21:03,137
2018-09-27 21:04,146
2018-09-27 21:05,152
2018-09-27 21:06,152
2018-09-27 21:07,157
2018-09-27 21:08,160
2018-09-27 21:09,157
2018-09-27 21:10,157
2018-09-27 21:11,160
2018-09-27 21:12,161
2018-09-27 21:13,156
2018-09-27 21:14,155
2018-09-27 21:15,157
2018-09-27 21:16,152
2018-09-27 21:17,157
2018-09-27 21:18,159
2018-09-27 21:19,155
2018-09-27 21:20,152
2018-09-27 21:21,142
2018-09-27 21:22,139
2018-09-27 21:23,130
2018-09-27 21:25,114
2018-09-27 21:26,99
2018-09-27 21:27,102
2018-09-27 21:28,92
2018-09-27 21:29,90
2018-09-27 21:30,117
2018-09-27 21:31,121
2018-09-27 21:32,114
2018-09-27 21:33,130
2018-09-27 21:34,122
2018-09-27 21:35,130
2018-09-27 21:36,123
2018-09-27 21:37,136
2018-09-27 21:38,112
2018-09-27 21:39,116
2018-09-27 21:40,129
2018-09-27 21:41,136
2018-09-27 21:42,152
2018-09-27 21:43,136
2018-09-27 21:44,154
2018-09-27 21:45,133
2018-09-27 21:46,151
2018-09-27 21:47,118
2018-09-27 21:48,129
2018-09-27 21:49,130
2018-09-27 21:50,136
2018-09-27 21:51,138
2018-09-27 21:52,137
2018-09-27 21:53,138
2018-09-27 21:54,140
2018-09-27 21:55,140
2018-09-27 21:56,141
2018-09-27 21:57,140
2018-09-27 21:58,145
2018-09-27 21:59,147
2018-09-27 22:00,122
2018-09-27 22:01,110
2018-09-27 22:02,111
2018-09-27 22:03,109
2018-09-27 22:04,107

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
8:35 PM,9:17 PM,Lighting walk,1602889,91,43,37,67%,130,537,162,2018-09-26,4,2,25,9,3,0,0,2,50,27,12,0,0

Time,hr
2018-09-26 20:35,94
2018-09-26 20:36,99
2018-09-26 20:37,116
2018-09-26 20:38,117
2018-09-26 20:39,125
2018-09-26 20:40,139
2018-09-26 20:41,142
2018-09-26 20:42,120
2018-09-26 20:43,120
2018-09-26 20:44,125
2018-09-26 20:45,134
2018-09-26 20:46,137
2018-09-26 20:47,130
2018-09-26 20:48,124
2018-09-26 20:49,123
2018-09-26 20:50,123
2018-09-26 20:51,133
2018-09-26 20:52,150
2018-09-26 20:53,159
2018-09-26 20:54,141
2018-09-26 20:55,130
2018-09-26 20:56,128
2018-09-26 20:57,125
2018-09-26 20:58,125
2018-09-26 20:59,129
2018-09-26 21:00,155
2018-09-26 21:01,151
2018-09-26 21:02,126
2018-09-26 21:03,133
2018-09-26 21:04,127
2018-09-26 21:05,128
2018-09-26 21:06,130
2018-09-26 21:07,145
2018-09-26 21:08,155
2018-09-26 21:09,136
2018-09-26 21:10,122
2018-09-26 21:11,120
2018-09-26 21:12,129
2018-09-26 21:13,138
2018-09-26 21:14,129
2018-09-26 21:17,87

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:55 PM,8:06 PM,Cardio, chest & shoulders,1602889,320,131,108,68%,132,1770,166,2018-09-25,13,10,31,60,17,0,0,10,62,180,68,0,0

Time,hr
2018-09-25 17:55,109
2018-09-25 17:56,88
2018-09-25 17:57,66
2018-09-25 17:58,66
2018-09-25 17:59,73
2018-09-25 18:00,71
2018-09-25 18:01,73
2018-09-25 18:02,90
2018-09-25 18:03,104
2018-09-25 18:04,80
2018-09-25 18:05,86
2018-09-25 18:06,96
2018-09-25 18:07,74
2018-09-25 18:08,69
2018-09-25 18:09,69
2018-09-25 18:10,116
2018-09-25 18:11,137
2018-09-25 18:12,123
2018-09-25 18:13,134
2018-09-25 18:14,135
2018-09-25 18:15,146
2018-09-25 18:16,149
2018-09-25 18:17,149
2018-09-25 18:18,147
2018-09-25 18:19,148
2018-09-25 18:20,150
2018-09-25 18:21,152
2018-09-25 18:22,156
2018-09-25 18:23,152
2018-09-25 18:24,152
2018-09-25 18:25,158
2018-09-25 18:26,157
2018-09-25 18:27,149
2018-09-25 18:28,139
2018-09-25 18:29,120
2018-09-25 18:30,104
2018-09-25 18:31,106
2018-09-25 18:32,133
2018-09-25 18:33,150
2018-09-25 18:34,162
2018-09-25 18:35,160
2018-09-25 18:36,145
2018-09-25 18:37,131
2018-09-25 18:38,126
2018-09-25 18:39,134
2018-09-25 18:40,137
2018-09-25 18:41,145
2018-09-25 18:42,124
2018-09-25 18:43,144
2018-09-25 18:44,134
2018-09-25 18:45,133
2018-09-25 18:46,142
2018-09-25 18:47,138
2018-09-25 18:48,138
2018-09-25 18:49,138
2018-09-25 18:50,153
2018-09-25 18:51,160
2018-09-25 18:52,159
2018-09-25 18:53,160
2018-09-25 18:54,156
2018-09-25 18:55,143
2018-09-25 18:56,149
2018-09-25 18:57,158
2018-09-25 18:58,160
2018-09-25 18:59,156
2018-09-25 19:00,155
2018-09-25 19:01,133
2018-09-25 19:02,124
2018-09-25 19:03,131
2018-09-25 19:04,140
2018-09-25 19:05,149
2018-09-25 19:06,125
2018-09-25 19:07,144
2018-09-25 19:08,123
2018-09-25 19:09,135
2018-09-25 19:10,141
2018-09-25 19:11,140
2018-09-25 19:12,143
2018-09-25 19:13,146
2018-09-25 19:14,144
2018-09-25 19:15,143
2018-09-25 19:16,147
2018-09-25 19:17,150
2018-09-25 19:18,151
2018-09-25 19:19,145
2018-09-25 19:20,143
2018-09-25 19:21,141
2018-09-25 19:22,142
2018-09-25 19:23,160
2018-09-25 19:24,156
2018-09-25 19:25,139
2018-09-25 19:26,136
2018-09-25 19:27,157
2018-09-25 19:28,155
2018-09-25 19:29,140
2018-09-25 19:30,158
2018-09-25 19:31,153
2018-09-25 19:32,139
2018-09-25 19:33,136
2018-09-25 19:34,127
2018-09-25 19:35,118
2018-09-25 19:36,119
2018-09-25 19:37,130
2018-09-25 19:38,125
2018-09-25 19:39,128
2018-09-25 19:40,127
2018-09-25 19:41,117
2018-09-25 19:42,129
2018-09-25 19:43,129
2018-09-25 19:44,132
2018-09-25 19:45,139
2018-09-25 19:46,139
2018-09-25 19:47,144
2018-09-25 19:48,146
2018-09-25 19:49,146
2018-09-25 19:50,151
2018-09-25 19:51,153
2018-09-25 19:52,149
2018-09-25 19:53,147
2018-09-25 19:54,137
2018-09-25 19:55,122
2018-09-25 19:56,134
2018-09-25 19:57,137
2018-09-25 19:58,116
2018-09-25 19:59,118
2018-09-25 20:00,111
2018-09-25 20:01,116
2018-09-25 20:02,119
2018-09-25 20:03,123
2018-09-25 20:04,111
2018-09-25 20:05,110
2018-09-25 20:06,107

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
8:28 PM,9:15 PM,Walk home,1602889,109,47,43,68%,132,652,156,2018-09-24,0,4,24,19,0,0,0,4,48,57,0,0,0

Time,hr
2018-09-24 20:28,131
2018-09-24 20:29,129
2018-09-24 20:30,125
2018-09-24 20:31,115
2018-09-24 20:32,129
2018-09-24 20:33,129
2018-09-24 20:34,119
2018-09-24 20:35,126
2018-09-24 20:36,138
2018-09-24 20:37,146
2018-09-24 20:38,148
2018-09-24 20:39,144
2018-09-24 20:40,138
2018-09-24 20:41,140
2018-09-24 20:42,137
2018-09-24 20:43,136
2018-09-24 20:44,137
2018-09-24 20:45,138
2018-09-24 20:46,148
2018-09-24 20:47,141
2018-09-24 20:48,140
2018-09-24 20:49,146
2018-09-24 20:50,131
2018-09-24 20:51,123
2018-09-24 20:52,125
2018-09-24 20:53,133
2018-09-24 20:54,138
2018-09-24 20:55,139
2018-09-24 20:56,136
2018-09-24 20:57,128
2018-09-24 20:58,121
2018-09-24 20:59,126
2018-09-24 21:00,129
2018-09-24 21:01,144
2018-09-24 21:02,150
2018-09-24 21:03,127
2018-09-24 21:04,116
2018-09-24 21:05,127
2018-09-24 21:06,149
2018-09-24 21:07,134
2018-09-24 21:08,117
2018-09-24 21:09,123
2018-09-24 21:10,123
2018-09-24 21:11,133
2018-09-24 21:12,123
2018-09-24 21:13,113
2018-09-24 21:14,103
2018-09-24 21:15,99

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:14 PM,6:49 PM,Walk + Session w. Jesse,1602889,252,95,83,72%,141,1427,172,2018-09-24,2,11,27,33,22,0,0,11,54,99,88,0,0

Time,hr
2018-09-24 17:14,108
2018-09-24 17:15,111
2018-09-24 17:16,110
2018-09-24 17:17,122
2018-09-24 17:18,143
2018-09-24 17:19,130
2018-09-24 17:20,121
2018-09-24 17:21,124
2018-09-24 17:22,122
2018-09-24 17:23,134
2018-09-24 17:24,143
2018-09-24 17:25,143
2018-09-24 17:26,137
2018-09-24 17:27,131
2018-09-24 17:28,129
2018-09-24 17:29,135
2018-09-24 17:30,126
2018-09-24 17:31,126
2018-09-24 17:32,124
2018-09-24 17:33,127
2018-09-24 17:34,128
2018-09-24 17:35,134
2018-09-24 17:36,137
2018-09-24 17:37,144
2018-09-24 17:39,111
2018-09-24 17:40,107
2018-09-24 17:41,94
2018-09-24 17:42,136
2018-09-24 17:43,158
2018-09-24 17:44,162
2018-09-24 17:45,165
2018-09-24 17:46,154
2018-09-24 17:47,135
2018-09-24 17:48,123
2018-09-24 17:49,133
2018-09-24 17:50,121
2018-09-24 17:51,114
2018-09-24 17:52,102
2018-09-24 17:53,122
2018-09-24 17:54,141
2018-09-24 17:55,143
2018-09-24 17:56,139
2018-09-24 17:57,145
2018-09-24 17:58,144
2018-09-24 17:59,152
2018-09-24 18:00,159
2018-09-24 18:01,158
2018-09-24 18:02,164
2018-09-24 18:03,162
2018-09-24 18:04,160
2018-09-24 18:05,154
2018-09-24 18:06,136
2018-09-24 18:07,144
2018-09-24 18:08,154
2018-09-24 18:09,150
2018-09-24 18:10,139
2018-09-24 18:11,139
2018-09-24 18:12,153
2018-09-24 18:13,154
2018-09-24 18:14,142
2018-09-24 18:15,144
2018-09-24 18:16,152
2018-09-24 18:17,155
2018-09-24 18:18,164
2018-09-24 18:19,166
2018-09-24 18:20,152
2018-09-24 18:21,135
2018-09-24 18:22,149
2018-09-24 18:23,153
2018-09-24 18:24,125
2018-09-24 18:25,141
2018-09-24 18:26,157
2018-09-24 18:27,148
2018-09-24 18:28,161
2018-09-24 18:29,163
2018-09-24 18:30,138
2018-09-24 18:31,146
2018-09-24 18:32,150
2018-09-24 18:33,146
2018-09-24 18:34,166
2018-09-24 18:35,159
2018-09-24 18:36,166
2018-09-24 18:37,151
2018-09-24 18:38,157
2018-09-24 18:39,166
2018-09-24 18:40,150
2018-09-24 18:41,138
2018-09-24 18:42,130
2018-09-24 18:43,133
2018-09-24 18:44,139
2018-09-24 18:45,137
2018-09-24 18:49,113

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:37 PM,9:43 PM,Legs and cardio,1602889,245,126,89,64%,125,1597,156,2018-09-21,3,33,59,30,1,0,0,33,118,90,4,0,0

Time,hr
2018-09-21 19:37,98
2018-09-21 19:38,102
2018-09-21 19:39,111
2018-09-21 19:40,116
2018-09-21 19:41,126
2018-09-21 19:42,142
2018-09-21 19:43,122
2018-09-21 19:44,112
2018-09-21 19:45,111
2018-09-21 19:46,120
2018-09-21 19:47,125
2018-09-21 19:48,139
2018-09-21 19:49,137
2018-09-21 19:50,142
2018-09-21 19:51,127
2018-09-21 19:52,123
2018-09-21 19:53,130
2018-09-21 19:54,126
2018-09-21 19:55,119
2018-09-21 19:56,129
2018-09-21 19:57,116
2018-09-21 19:58,115
2018-09-21 19:59,123
2018-09-21 20:00,120
2018-09-21 20:01,129
2018-09-21 20:02,131
2018-09-21 20:03,135
2018-09-21 20:04,117
2018-09-21 20:05,93
2018-09-21 20:06,103
2018-09-21 20:07,108
2018-09-21 20:08,103
2018-09-21 20:09,119
2018-09-21 20:10,139
2018-09-21 20:11,137
2018-09-21 20:12,141
2018-09-21 20:13,148
2018-09-21 20:14,152
2018-09-21 20:15,154
2018-09-21 20:16,147
2018-09-21 20:17,154
2018-09-21 20:18,139
2018-09-21 20:19,118
2018-09-21 20:20,125
2018-09-21 20:21,130
2018-09-21 20:22,127
2018-09-21 20:23,122
2018-09-21 20:24,116
2018-09-21 20:25,113
2018-09-21 20:26,124
2018-09-21 20:27,130
2018-09-21 20:28,131
2018-09-21 20:29,111
2018-09-21 20:30,100
2018-09-21 20:31,134
2018-09-21 20:32,144
2018-09-21 20:33,145
2018-09-21 20:34,145
2018-09-21 20:35,143
2018-09-21 20:36,116
2018-09-21 20:37,121
2018-09-21 20:38,111
2018-09-21 20:39,110
2018-09-21 20:40,112
2018-09-21 20:41,104
2018-09-21 20:42,109
2018-09-21 20:43,98
2018-09-21 20:44,114
2018-09-21 20:45,101
2018-09-21 20:46,103
2018-09-21 20:47,115
2018-09-21 20:48,113
2018-09-21 20:49,117
2018-09-21 20:50,132
2018-09-21 20:51,140
2018-09-21 20:52,145
2018-09-21 20:53,149
2018-09-21 20:54,152
2018-09-21 20:55,142
2018-09-21 20:56,142
2018-09-21 20:57,135
2018-09-21 20:58,114
2018-09-21 20:59,122
2018-09-21 21:00,137
2018-09-21 21:01,133
2018-09-21 21:02,135
2018-09-21 21:03,110
2018-09-21 21:04,113
2018-09-21 21:05,119
2018-09-21 21:06,128
2018-09-21 21:07,133
2018-09-21 21:08,132
2018-09-21 21:09,125
2018-09-21 21:10,125
2018-09-21 21:11,124
2018-09-21 21:12,120
2018-09-21 21:13,120
2018-09-21 21:14,121
2018-09-21 21:15,126
2018-09-21 21:16,130
2018-09-21 21:17,128
2018-09-21 21:18,132
2018-09-21 21:19,131
2018-09-21 21:20,116
2018-09-21 21:21,115
2018-09-21 21:22,122
2018-09-21 21:23,134
2018-09-21 21:24,127
2018-09-21 21:25,132
2018-09-21 21:26,122
2018-09-21 21:27,118
2018-09-21 21:28,119
2018-09-21 21:29,121
2018-09-21 21:30,133
2018-09-21 21:31,144
2018-09-21 21:32,130
2018-09-21 21:33,114
2018-09-21 21:34,116
2018-09-21 21:35,139
2018-09-21 21:36,135
2018-09-21 21:37,111
2018-09-21 21:38,114
2018-09-21 21:39,116
2018-09-21 21:40,122
2018-09-21 21:41,117
2018-09-21 21:42,107
2018-09-21 21:43,104

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:34 PM,10:09 PM,I was aiming for 400 damn it!,1602889,395,156,146,70%,136,2262,172,2018-09-20,1,9,70,58,18,0,0,9,140,174,72,0,0

Time,hr
2018-09-20 19:34,100
2018-09-20 19:35,113
2018-09-20 19:36,110
2018-09-20 19:37,117
2018-09-20 19:38,134
2018-09-20 19:39,136
2018-09-20 19:40,116
2018-09-20 19:41,118
2018-09-20 19:42,123
2018-09-20 19:43,127
2018-09-20 19:44,138
2018-09-20 19:45,140
2018-09-20 19:46,139
2018-09-20 19:47,129
2018-09-20 19:48,122
2018-09-20 19:49,129
2018-09-20 19:50,128
2018-09-20 19:51,125
2018-09-20 19:52,123
2018-09-20 19:53,121
2018-09-20 19:54,117
2018-09-20 19:55,118
2018-09-20 19:56,124
2018-09-20 19:57,126
2018-09-20 19:58,130
2018-09-20 19:59,132
2018-09-20 20:00,132
2018-09-20 20:01,112
2018-09-20 20:02,113
2018-09-20 20:03,106
2018-09-20 20:04,132
2018-09-20 20:05,151
2018-09-20 20:06,159
2018-09-20 20:07,144
2018-09-20 20:08,155
2018-09-20 20:09,144
2018-09-20 20:10,151
2018-09-20 20:11,136
2018-09-20 20:12,137
2018-09-20 20:13,144
2018-09-20 20:14,147
2018-09-20 20:15,146
2018-09-20 20:16,132
2018-09-20 20:17,151
2018-09-20 20:18,135
2018-09-20 20:19,136
2018-09-20 20:20,150
2018-09-20 20:21,150
2018-09-20 20:22,156
2018-09-20 20:23,159
2018-09-20 20:24,163
2018-09-20 20:25,163
2018-09-20 20:26,160
2018-09-20 20:27,161
2018-09-20 20:28,161
2018-09-20 20:29,163
2018-09-20 20:30,163
2018-09-20 20:31,148
2018-09-20 20:32,135
2018-09-20 20:33,136
2018-09-20 20:34,151
2018-09-20 20:35,146
2018-09-20 20:36,151
2018-09-20 20:37,152
2018-09-20 20:38,139
2018-09-20 20:39,143
2018-09-20 20:40,152
2018-09-20 20:41,131
2018-09-20 20:42,140
2018-09-20 20:43,148
2018-09-20 20:44,147
2018-09-20 20:45,125
2018-09-20 20:46,112
2018-09-20 20:47,119
2018-09-20 20:48,137
2018-09-20 20:49,137
2018-09-20 20:50,139
2018-09-20 20:51,151
2018-09-20 20:52,145
2018-09-20 20:53,128
2018-09-20 20:54,130
2018-09-20 20:55,121
2018-09-20 20:56,129
2018-09-20 20:57,131
2018-09-20 20:58,136
2018-09-20 20:59,133
2018-09-20 21:00,141
2018-09-20 21:01,135
2018-09-20 21:02,132
2018-09-20 21:03,137
2018-09-20 21:04,130
2018-09-20 21:05,128
2018-09-20 21:06,127
2018-09-20 21:07,128
2018-09-20 21:08,135
2018-09-20 21:09,148
2018-09-20 21:10,150
2018-09-20 21:11,153
2018-09-20 21:12,148
2018-09-20 21:13,138
2018-09-20 21:14,140
2018-09-20 21:15,149
2018-09-20 21:16,149
2018-09-20 21:17,144
2018-09-20 21:18,153
2018-09-20 21:19,151
2018-09-20 21:20,137
2018-09-20 21:21,125
2018-09-20 21:22,143
2018-09-20 21:23,147
2018-09-20 21:24,155
2018-09-20 21:25,140
2018-09-20 21:26,150
2018-09-20 21:27,149
2018-09-20 21:28,136
2018-09-20 21:29,126
2018-09-20 21:30,122
2018-09-20 21:31,135
2018-09-20 21:32,134
2018-09-20 21:33,137
2018-09-20 21:34,132
2018-09-20 21:35,128
2018-09-20 21:36,132
2018-09-20 21:37,129
2018-09-20 21:38,129
2018-09-20 21:39,129
2018-09-20 21:40,130
2018-09-20 21:41,138
2018-09-20 21:42,136
2018-09-20 21:43,136
2018-09-20 21:44,140
2018-09-20 21:45,133
2018-09-20 21:46,120
2018-09-20 21:47,120
2018-09-20 21:48,129
2018-09-20 21:49,138
2018-09-20 21:50,133
2018-09-20 21:51,141
2018-09-20 21:52,128
2018-09-20 21:53,127
2018-09-20 21:54,129
2018-09-20 21:55,132
2018-09-20 21:56,146
2018-09-20 21:57,150
2018-09-20 21:58,132
2018-09-20 21:59,126
2018-09-20 22:00,134
2018-09-20 22:01,151
2018-09-20 22:02,132
2018-09-20 22:03,121
2018-09-20 22:04,124
2018-09-20 22:05,120
2018-09-20 22:06,131
2018-09-20 22:07,120
2018-09-20 22:08,108
2018-09-20 22:09,107

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:55 PM,8:40 PM,Quick 100,1602889,114,45,34,69%,134,599,163,2018-09-19,7,4,5,16,13,0,0,4,10,48,52,0,0

Time,hr
2018-09-19 19:55,106
2018-09-19 19:56,86
2018-09-19 19:57,81
2018-09-19 19:58,77
2018-09-19 19:59,76
2018-09-19 20:00,77
2018-09-19 20:01,85
2018-09-19 20:02,114
2018-09-19 20:03,95
2018-09-19 20:04,100
2018-09-19 20:05,100
2018-09-19 20:06,114
2018-09-19 20:07,130
2018-09-19 20:08,138
2018-09-19 20:09,143
2018-09-19 20:10,148
2018-09-19 20:11,152
2018-09-19 20:12,152
2018-09-19 20:13,137
2018-09-19 20:14,148
2018-09-19 20:15,155
2018-09-19 20:16,139
2018-09-19 20:17,127
2018-09-19 20:18,142
2018-09-19 20:19,145
2018-09-19 20:20,151
2018-09-19 20:21,152
2018-09-19 20:22,152
2018-09-19 20:23,153
2018-09-19 20:24,153
2018-09-19 20:25,160
2018-09-19 20:26,159
2018-09-19 20:27,155
2018-09-19 20:28,157
2018-09-19 20:29,162
2018-09-19 20:30,160
2018-09-19 20:31,159
2018-09-19 20:32,157
2018-09-19 20:33,158
2018-09-19 20:34,161
2018-09-19 20:35,159
2018-09-19 20:36,156
2018-09-19 20:37,156
2018-09-19 20:38,142
2018-09-19 20:39,131
2018-09-19 20:40,128

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
9:13 PM,9:56 PM,Walk home,1602889,92,44,38,66%,128,570,152,2018-09-18,1,5,27,11,0,0,0,5,54,33,0,0,0

Time,hr
2018-09-18 21:13,139
2018-09-18 21:14,128
2018-09-18 21:15,119
2018-09-18 21:16,135
2018-09-18 21:17,140
2018-09-18 21:18,141
2018-09-18 21:19,136
2018-09-18 21:20,129
2018-09-18 21:21,129
2018-09-18 21:22,130
2018-09-18 21:23,127
2018-09-18 21:24,126
2018-09-18 21:25,125
2018-09-18 21:26,127
2018-09-18 21:27,133
2018-09-18 21:28,134
2018-09-18 21:29,139
2018-09-18 21:30,143
2018-09-18 21:31,127
2018-09-18 21:32,118
2018-09-18 21:33,120
2018-09-18 21:34,132
2018-09-18 21:35,137
2018-09-18 21:36,133
2018-09-18 21:37,134
2018-09-18 21:38,123
2018-09-18 21:39,117
2018-09-18 21:40,120
2018-09-18 21:41,122
2018-09-18 21:42,133
2018-09-18 21:43,147
2018-09-18 21:44,138
2018-09-18 21:45,115
2018-09-18 21:46,115
2018-09-18 21:47,136
2018-09-18 21:48,148
2018-09-18 21:49,119
2018-09-18 21:50,119
2018-09-18 21:51,123
2018-09-18 21:52,115
2018-09-18 21:53,130
2018-09-18 21:54,116
2018-09-18 21:55,106
2018-09-18 21:56,98

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
6:34 PM,7:19 PM,Gym,1602889,140,45,44,76%,147,735,172,2018-09-18,0,1,11,15,18,0,0,1,22,45,72,0,0

Time,hr
2018-09-18 18:34,131
2018-09-18 18:35,141
2018-09-18 18:36,158
2018-09-18 18:37,161
2018-09-18 18:38,162
2018-09-18 18:39,161
2018-09-18 18:40,164
2018-09-18 18:41,161
2018-09-18 18:42,167
2018-09-18 18:43,163
2018-09-18 18:44,146
2018-09-18 18:45,129
2018-09-18 18:46,133
2018-09-18 18:47,134
2018-09-18 18:48,140
2018-09-18 18:49,144
2018-09-18 18:50,141
2018-09-18 18:51,138
2018-09-18 18:52,139
2018-09-18 18:53,139
2018-09-18 18:54,142
2018-09-18 18:55,152
2018-09-18 18:56,158
2018-09-18 18:57,162
2018-09-18 18:58,159
2018-09-18 18:59,164
2018-09-18 19:00,161
2018-09-18 19:01,155
2018-09-18 19:02,159
2018-09-18 19:03,162
2018-09-18 19:04,152
2018-09-18 19:05,134
2018-09-18 19:06,123
2018-09-18 19:07,128
2018-09-18 19:08,143
2018-09-18 19:09,124
2018-09-18 19:10,140
2018-09-18 19:11,130
2018-09-18 19:12,142
2018-09-18 19:13,128
2018-09-18 19:14,127
2018-09-18 19:15,157
2018-09-18 19:16,152
2018-09-18 19:17,151
2018-09-18 19:18,153
2018-09-18 19:19,144

